,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,country,metric
754,3.89925413,3.895020286,4.230097679,4.287526956,4.277128555,4.389650726,4.481326718,4.521554425,4.644349612,4.726844033,4.775038513,4.701439194,4.738401294,4.937351387,5.094430071,5.036650614,5.484257128,5.792922766,5.206923936,5.177955438,5.41903822,5.575706935,Jamaica,emissions_per_capita
755,10.56101435,10.64334358,10.71121284,10.70431602,11.09014196,11.33332464,11.32432151,11.22029756,10.8493909,11.04791827,11.0861032,10.91595064,11.16131032,11.1816825,11.17241727,11.26924435,11.15255393,11.41675548,10.81627667,10.0763286,10.54445157,10.92784398,Japan,emissions_per_capita
756,3.453767726,3.360778506,3.723019564,3.647233427,3.617980232,3.665158612,3.688247039,3.70294105,3.713091018,3.652442809,3.733425989,3.640520598,3.813500656,3.714004357,4.037798042,4.188975755,4.126976495,4.149821927,4.071376501,3.880033691,3.926111558,3.911142381,Jordan,emissions_per_capita
757,22.77287351,22.05819975,22.26817979,20.02133975,17.9461924,15.63434448,17.48172763,13.51960841,14.49465136,12.24637467,13.93446866,15.04925821,19.23987432,17.22440774,18.99671384,19.25400994,21.21836227,20.39758587,21.08664361,17.8839541,21.28201193,21.16833981,Kazakhstan,emissions_per_capita
758,1.660954774,1.573859663,1.558626146,1.542953004,1.55096873,1.526994577,1.463012182,1.429694152,2.252524251,1.551029034,1.488364061,1.393947296,1.339315208,1.380243509,1.351556212,1.376603947,1.378435053,1.424254145,1.393066004,1.338112964,1.306156852,1.291985799,Kenya,emissions_per_capita
759,0.549363051,0.599831029,0.547778341,0.544406577,0.514336731,0.516669798,0.535190744,0.545145741,0.479502869,0.487212561,0.505874357,0.511693144,0.512849433,0.502126918,0.510582407,0.483253918,0.472621704,0.533442228,0.532744029,0.524025187,0.537952166,0.541742115,Kiribati,emissions_per_capita
760,8.071535935,7.601530077,6.854147565,6.2547585,5.579321904,5.142529132,4.570133777,4.436050711,3.75921171,3.951474782,4.28251902,4.422261979,4.130340265,4.184498354,4.281454659,4.47468791,4.45588782,3.817782095,4.099235645,4.099834821,4.249569552,4.350767609,Dem. Rep. Korea,emissions_per_capita
761,7.009711966,7.59177899,8.105859194,8.712265165,9.363756537,10.05987088,10.70506669,11.18378298,9.732725866,10.5109663,10.90917982,11.03047418,11.23088641,11.4128495,11.7081142,11.66171518,11.69473729,11.84333724,12.15522012,12.08760813,12.72685819,13.05931796,Korea,emissions_per_capita
762,,,,,,,,,,,,,,,,,,,,,,,Kosovo,emissions_per_capita
763,16.97646753,23.50896637,,,,34.92159477,34.70150283,35.39492645,36.202,35.12779982,33.812172,31.88694502,30.72902074,35.4679268,37.89289854,40.38544604,36.4517017,33.96705342,33.00993339,30.82866727,30.65415794,29.88045257,Kuwait,emissions_per_capita
764,7.579519969,6.762110561,4.87533027,3.928255629,2.96919076,2.299947724,2.706710937,2.431195128,2.331706333,2.032913912,2.036166054,1.819325777,2.076981265,2.179705728,2.202598096,2.102132123,2.046778438,2.176042575,2.232361611,2.455521851,2.387808715,2.512181214,Kyrgyzstan,emissions_per_capita
765,7.092688306,6.089460509,8.548059794,6.807643316,5.934827213,6.562610364,4.971799949,4.923475405,27.44133363,27.25896259,4.61697785,2.941795502,6.321618984,3.658893533,13.4891447,9.302819907,4.294240103,11.94988732,3.529208218,3.976764096,6.075344831,25.35877028,Lao PDR,emissions_per_capita
766,12.64208098,11.91417018,10.46951182,9.380947571,8.360147131,7.558380173,7.64634392,7.41987594,5.355061018,5.051820344,4.860640536,5.172777633,5.951220406,5.58719953,5.753918569,5.935415685,6.335484505,6.551824526,6.523916444,6.340999753,6.993858993,6.869948769,Latvia,emissions_per_capita
767,2.94603375,3.530906545,3.57332383,4.359797329,4.56802388,5.129025844,5.421167519,5.892309505,5.905133688,5.770636315,5.200521052,5.399728948,5.10067194,5.482681444,4.844657134,4.873866873,4.17739944,3.696572548,4.446004126,4.336143241,4.412861811,4.31027822,Lebanon,emissions_per_capita
768,1.17833223,1.150522452,1.269996808,1.175656393,1.141443194,1.105267005,1.033885435,1.005100808,2.599756427,2.07487806,1.740401352,2.05414432,1.560244669,2.448999567,1.224346066,1.923262788,1.113875728,2.27004555,1.289679413,1.370559846,1.703622177,1.696748888,Lesotho,emissions_per_capita
769,0.833394635,0.714784329,0.711592382,0.700896833,0.686232193,0.686614597,0.678832392,0.677467106,1.946932256,1.229624529,0.717959908,0.721598089,0.66669083,0.660294704,0.725842834,0.636953804,0.731473905,0.808442861,0.779556396,0.680308733,0.696956503,0.685701699,Liberia,emissions_per_capita
770,13.8854789,13.57595838,12.06806419,11.8397818,12.71831529,13.36875201,13.53025651,12.52651254,12.28869397,11.46997345,11.92875035,11.52386634,11.47601924,12.16342574,12.02241997,12.05398977,12.07328185,11.81339346,12.12453917,11.91805922,12.41363726,12.7329067,Libya,emissions_per_capita
771,,,,,,,,,,,,,,,,,,,,,,,Liechtenstein,emissions_per_capita
772,14.69629895,15.17821601,10.28550823,8.603467158,8.257846287,8.05149869,8.374237043,8.356715841,7.146110354,6.450226999,6.074271132,6.064481673,6.379123613,6.380072517,6.668801646,7.093817572,7.364794984,7.981662764,8.358573224,7.737644778,8.648383647,9.684140024,Lithuania,emissions_per_capita
773,34.31186173,35.53616804,34.50967043,34.61353406,32.20711008,26.25611942,25.4185392,24.16383855,21.96395314,22.49442709,23.53509833,24.23686065,25.90296946,26.6749793,28.63145134,28.90591756,28.54973161,27.23464467,25.99476333,24.79658064,25.71207934,24.94379406,Luxembourg,emissions_per_capita
774,2.824900794,2.70410024,2.781595563,3.030484548,3.133495933,2.978457184,3.356198317,3.495939876,3.782299394,3.962996434,2.980260061,3.06292396,2.736379866,2.615017213,2.927863784,2.893484732,2.772280605,2.858307934,2.926083763,2.852486326,2.943847826,2.975658414,Macao,emissions_per_capita
775,7.177794109,6.477552254,5.86176164,5.997040089,5.955873814,5.927455588,6.541242239,5.943696153,6.240781417,5.746863549,5.768766796,5.571651303,5.270728514,5.437915372,5.519403947,5.674107947,5.646058203,6.076474571,5.713529928,5.653142055,5.943215657,6.121200201,Macedonia,emissions_per_capita
776,4.187957973,3.69013301,4.682514615,3.36247337,3.515356425,3.458130912,3.105735895,2.945752597,9.63309384,5.959867435,5.34698346,8.118039634,5.052671455,9.498143578,4.941879656,8.737841514,5.697580156,6.932252031,4.74075845,5.756545337,5.561368279,5.424001988,Madagascar,emissions_per_capita
777,0.907333013,0.829720979,1.047042121,0.774440727,0.800154191,0.827915051,0.769324818,0.739222484,1.65228337,1.265164025,1.380333255,1.076012633,1.210712145,1.682382828,1.215637313,1.608366417,1.148179862,1.297946864,1.275492171,1.088405989,1.44995209,1.413674789,Malawi,emissions_per_capita
778,10.90475568,10.70305273,13.20070531,11.9759968,11.29017421,12.16791495,11.28857246,11.27650292,11.59042355,6.995670037,7.318019862,7.366524751,8.195380276,7.856503868,8.53795638,9.562101578,9.152609667,9.378039114,9.440449993,10.04950091,9.376984157,9.513146054,Malaysia,emissions_per_capita
779,0.600416766,0.574617855,0.552896274,0.650393405,1.063865853,1.347192561,1.315564603,1.2793675,1.298163458,1.375014207,1.066721762,1.134121295,1.396126343,1.494819112,1.493982808,1.515926009,1.706968381,1.763116851,1.773717359,1.792405045,1.864028966,1.874944266,Maldives,emissions_per_capita
780,3.630496665,3.072771762,3.326224834,3.125951204,3.082350094,3.265654895,3.165146608,3.170048584,8.273213847,7.304867899,6.358477825,7.391420201,6.809639362,5.567342994,7.085575891,6.760072831,6.279320301,5.432311236,6.108974976,5.042971275,5.065367756,4.932132197,Mali,emissions_per_capita
781,7.356055397,6.992676734,6.822992471,8.563623267,7.67607024,7.317718103,7.137283136,7.555752193,7.264919288,7.332020587,6.694532375,7.758350576,6.444602431,7.41456147,7.526163935,7.842249736,7.541369304,7.935707482,5.192127124,4.793999447,4.954690862,4.865753152,Malta,emissions_per_capita
782,0.103908351,0.106065387,0.108296704,0.110141112,0.112115181,0.113840976,0.117257965,0.118464383,0.118498612,0.118702752,0.119145149,0.120270278,0.121919219,0.124101485,0.126762874,0.129502223,0.132318235,0.13603559,0.1401438,0.144239732,0.148783367,0.149948013,Marshall Islands,emissions_per_capita
783,2.953505644,2.989542441,3.592713328,3.579714931,3.47689471,3.444657591,3.432869744,3.510556186,3.693302028,3.741915183,4.407489505,4.143053643,3.473387373,3.464998726,3.59806358,3.638309311,3.550469899,4.034846655,3.432794083,3.417427933,3.606116434,3.571292877,Mauritania,emissions_per_capita
784,1.489135057,1.512302717,1.56827525,1.518820484,1.490215996,1.634238532,1.626688524,1.687706639,1.701739377,1.783141924,2.0549775,2.33939242,2.046206052,2.082776944,2.231966662,2.324015985,2.356536375,2.415833587,2.53171673,2.529564722,2.666432178,2.748012656,Mauritius,emissions_per_capita
785,5.772158162,5.783516607,5.55095277,5.524668227,5.614129094,5.464131097,5.539560765,5.505558304,6.948782543,5.469202127,5.607406152,5.256742874,5.376859413,5.629101181,5.244794783,5.843472039,5.765140052,5.712588263,5.602784679,5.554566449,5.423948454,5.424000512,Mexico,emissions_per_capita
786,0.494512255,0.4910642,0.487396521,0.484159635,0.477314878,0.537647179,0.536188662,0.537239848,0.35492254,0.357305599,0.359901229,0.361901241,0.364432153,0.366660996,0.369166803,0.371844564,0.37522147,0.379501618,0.383969925,0.388601678,0.39206023,0.396528063,Micronesia,emissions_per_capita
787,10.28944787,8.543748515,7.240585159,6.153586328,5.151430182,4.531003627,4.611783389,4.30735864,3.889218174,3.2516836,2.966305234,3.131499352,3.113259213,3.320431413,3.413708403,3.549984354,3.415086066,3.400695041,3.128804871,3.087468709,3.18320172,3.211666251,Moldova,emissions_per_capita
788,,,,,,,,,,,,,,,,,,,,,,,Monaco,emissions_per_capita
789,26.57455343,26.17869716,26.51867702,25.56582438,24.95856557,25.72603891,26.22982378,26.01374414,21.23454271,12.9335749,21.58823502,11.3654463,20.6622697,15.87079417,10.18798088,10.95184858,14.77063097,21.36844795,17.68810184,18.81837834,9.164585906,9.216479022,Mongolia,emissions_per_capita
790,,,,,,,,,,,,,,,,,,,,,,,Montenegro,emissions_per_capita
791,1.504732401,1.507008294,1.527844279,1.499377849,1.542295775,1.542686483,1.52697416,1.573050082,1.613075381,1.685109891,1.760739354,1.830922123,1.825771497,1.82038766,2.192967101,2.304458982,2.327144655,2.357636995,2.317371175,2.275021478,2.369752004,2.409365748,Morocco,emissions_per_capita
792,3.061857355,2.477963539,3.752347901,2.084067227,2.332199206,2.315767241,1.929592121,1.803451464,17.42450715,11.39937001,11.78666723,15.63381406,12.85389862,17.80539841,14.71375484,16.56070936,13.86488787,14.20766781,15.82007723,12.98962324,15.61680908,15.19264652,Mozambique,emissions_per_capita
793,20.84035019,18.23966143,26.69894978,21.48012854,18.58652169,21.0919379,15.55855076,15.18841068,6.59267941,7.169841894,3.883740334,3.873162169,4.647666935,3.811717328,7.662196275,4.461619299,3.957643445,6.902345901,3.703788963,5.178264674,6.2893522,10.10869417,Myanmar,emissions_per_capita
794,5.157346266,4.942742158,5.529181159,4.427514941,4.54580092,4.379734726,3.938742392,3.995604395,12.28734994,15.28373845,17.90638124,16.23989218,15.06697999,14.45785701,17.35179316,15.26080573,18.05609974,17.55066922,13.51582202,18.57113076,17.16212337,16.89863016,Namibia,emissions_per_capita
795,1.340238611,1.300441345,1.220884138,1.249144138,1.229362258,1.257792127,1.243611899,1.230915243,1.233548113,1.772785119,1.315662436,1.236230062,1.179404314,1.200174676,1.207544449,1.209969856,1.199724211,1.199511472,1.216575361,1.233771078,1.218142636,1.220084705,Nepal,emissions_per_capita
796,15.01307152,15.41770374,15.18551384,15.3171439,15.22852916,15.20492372,15.72418566,15.10739373,14.45587704,13.83262388,13.83439893,13.72616523,13.51646762,13.64254816,13.59528028,13.30180073,12.95525477,12.74886572,12.46907375,12.21293095,12.78443683,11.98961584,Netherlands,emissions_per_capita
797,9.556338422,9.75141302,10.22997864,9.959459826,9.435751206,9.087327001,9.167454799,9.04833287,8.872509024,8.654447169,7.763717113,7.575331901,7.496947357,7.126713867,6.804425395,6.690500909,6.405410043,6.344232269,6.20140095,6.101165596,6.27211238,6.36499752,New Caledonia,emissions_per_capita
798,19.72785663,18.72191325,19.01346717,18.72652791,18.81016851,18.94050471,18.90761683,19.45051173,18.22951402,18.72563062,19.29202089,19.65647313,19.57844024,19.92756307,19.62792979,19.85209318,19.96355398,19.38737417,19.11894925,17.67818301,17.50101313,17.30180708,New Zealand,emissions_per_capita
799,2.476370615,2.258655307,2.339844014,2.448096351,2.451434935,2.334909867,2.335939995,2.366124136,4.619439436,2.508778743,2.793687704,2.835395187,2.846207154,3.237124672,2.786056584,3.128991787,2.761055202,2.766484931,2.822751855,2.799206266,2.752721343,2.766740793,Nicaragua,emissions_per_capita
800,0.87580618,0.876960288,0.897444265,0.86941027,0.884556736,0.874333491,0.866118012,0.854520895,0.996979379,1.046206908,0.991069376,0.943298313,0.772328234,0.763988177,0.707247254,0.760711548,0.727098545,0.75513263,0.695481305,0.671949936,0.688651608,0.669290359,Niger,emissions_per_capita
801,1.707579062,1.746567243,1.874517173,1.81892524,1.65014945,1.697454481,1.827383743,1.722761415,2.844079187,2.950138138,2.563370314,2.532602933,2.282992989,2.37546132,2.118198474,2.681886752,2.22288244,2.277918387,2.091501185,1.759947089,1.832913334,1.81229002,Nigeria,emissions_per_capita
802,0.116348847,0.116721396,0.117249683,0.117856084,0.118493719,0.113980408,0.115073746,0.116298277,0.117852603,0.120246205,0.123703613,0.128557923,0.134638582,0.141976029,0.150624336,0.160500025,0.171134539,0.183980933,0.198527281,0.213400582,0.227324759,0.232297942,Northern Mariana Islands,emissions_per_capita
803,15.90629008,15.08492838,15.00951428,15.59721484,16.14299731,16.18860342,16.43716665,16.92391213,16.84314371,17.09930965,15.85803236,15.83854116,15.35634318,16.02956242,16.01403227,15.48205875,15.31011568,15.37526328,14.89085569,13.63520392,13.43969675,12.95780486,Norway,emissions_per_capita
804,19.51059079,20.70657629,19.73297239,18.80224831,17.44300777,18.91022472,19.47038172,20.15726662,12.38724131,13.83585418,15.82524807,17.90065952,18.63698803,19.4814787,18.81762434,19.18697813,19.92898664,20.24678284,20.82011714,20.09729855,20.05674386,18.91138149,Oman,emissions_per_capita
805,1.603522645,1.590469515,1.630000528,1.671332202,1.681622155,1.706773224,1.750871191,1.753305837,1.774874846,1.824618818,1.789135072,1.773648224,1.78104464,1.844565875,1.936633522,1.950585363,2.007067009,2.105619377,2.075770561,2.061266968,2.084923862,2.087152813,Pakistan,emissions_per_capita
806,0.07680287,0.076125925,0.075544852,0.075011269,0.074457719,0.073860074,0.073379513,0.072860753,0.072335575,0.071859736,0.071454871,0.070502074,0.069596682,0.068740148,0.067899301,0.067062944,0.066966319,0.066862912,0.066788254,0.066664406,0.066513207,0.066734961,Palau,emissions_per_capita
807,2.757759256,2.89735162,3.114901702,3.124373419,3.157685521,3.220303931,3.181254381,3.109466131,3.459090096,2.941461548,3.023936765,3.672844779,3.33124461,3.388111391,3.31809256,3.190016211,3.548150329,3.399591961,4.310937728,4.351718525,4.261492871,4.307589956,Panama,emissions_per_capita
808,7.095901949,13.83164656,12.90071605,8.301464261,12.70347951,7.508621165,7.100460322,28.83310271,1.711280329,1.276548193,1.536543178,1.879240155,14.92668974,1.763017242,3.308080642,1.553011555,2.276381195,1.530064079,1.455058165,1.687940283,1.557878059,1.555180971,Papua New Guinea,emissions_per_capita
809,15.14889196,13.78669876,14.36378148,15.46226008,11.6873011,12.7221939,12.79554766,12.72778257,9.447556504,26.28494103,7.437616438,16.07397461,15.06785789,14.9515065,12.10592187,15.65820302,11.40762039,23.2269495,8.945072961,7.649602965,8.056118181,8.015096279,Paraguay,emissions_per_capita
810,2.728049186,2.570977237,2.611137211,2.715012736,2.43475064,2.637678123,2.736309604,2.705569518,2.789709332,2.515606739,2.568950998,1.891553839,1.918283442,1.970941397,2.069377515,2.483029623,2.101500582,2.506347665,2.224286441,2.232755792,2.438045958,2.46270065,Peru,emissions_per_capita
811,1.555441057,1.515342575,1.568835113,1.594823019,1.718230199,1.798842549,1.879921214,1.926771642,2.186342792,1.846256782,1.925760847,1.794738456,1.698162239,1.69266131,1.690131344,1.699923218,2.297118366,1.676000928,1.687009092,2.442130172,1.719070726,1.733287307,Philippines,emissions_per_capita
812,12.4378466,12.03040663,11.79639949,11.68589676,11.64610136,11.88125684,11.27911122,11.21713909,10.05873429,9.850988065,10.26283604,10.08296175,9.825780837,10.14588417,10.78618323,10.7901709,11.09797077,11.04849074,11.04191861,10.62658258,11.21068732,11.1076015,Poland,emissions_per_capita
813,5.832506012,6.057091725,6.460657329,6.355946902,6.454072476,6.902372998,6.720337085,6.998911136,8.181606831,8.29166179,8.60982208,8.240978673,8.476236059,8.595634059,8.101076598,9.67257584,7.72996757,7.531022965,7.049869026,7.14333261,6.779607536,6.817663078,Portugal,emissions_per_capita
814,0.831541843,0.845658332,0.764349614,0.783299961,0.798106423,0.784215991,0.791318235,0.797066654,0.757686489,0.766443839,0.77763875,0.788420679,0.79281307,0.808993501,0.809783847,0.816113912,0.816174018,0.810022281,0.815761543,0.833884356,0.859659635,0.882781477,Puerto Rico,emissions_per_capita
815,46.12696242,48.06765358,50.39534991,51.65343839,54.06327954,54.57630749,58.35216601,69.70243065,70.6223456,76.57274338,74.88326793,74.16456006,74.06181129,77.49907861,80.35495692,73.35052738,68.8693689,65.42723141,59.86439195,54.19210035,55.7297136,52.94917827,Qatar,emissions_per_capita
816,10.65774928,8.896338423,8.166949749,7.666000638,7.519746649,7.811463891,8.038865593,7.418148852,6.550920002,5.768083449,5.909535596,6.223467274,6.219848502,6.541486441,6.520753693,6.546915243,6.812502831,6.7539712,6.662565382,5.874470891,5.824638187,6.263518562,Romania,emissions_per_capita
817,24.23314757,22.8224924,21.03728743,20.29334271,18.25302509,17.82734118,18.3488397,16.61410059,23.42838388,17.06801173,18.90373183,18.14848245,20.54177883,24.48717685,16.75276097,17.60868296,19.21677812,18.23536098,20.98386779,17.94946836,18.2240089,19.42996254,Russia,emissions_per_capita
818,0.447944935,0.469128317,0.501407926,0.501803056,0.509261861,0.546561561,0.560933767,0.566057363,0.773931135,0.637729533,0.610871099,0.471121091,0.562860836,0.551870789,0.638285625,0.551047487,0.543997237,0.517305618,0.531648796,0.595242254,0.636068142,0.627129373,Rwanda,emissions_per_capita
819,1.762851012,1.732909985,1.769588689,1.736242659,1.610427524,1.644703922,1.685307107,1.778960689,1.733340984,1.759043785,1.824206135,1.847974107,1.78368199,1.767690697,1.748064365,1.707382008,1.801280043,1.794034175,1.800244167,1.790515159,1.832927566,1.861360225,Samoa,emissions_per_capita
820,,,,,,,,,,,,,,,,,,,,,,,San Marino,emissions_per_capita
821,0.858226221,0.882134866,0.85601962,0.845127291,0.834583881,0.852936552,0.842844278,0.856859596,0.793532748,0.81245795,1.508384649,1.342554381,1.331400517,1.436765717,1.135438744,1.157362798,0.991643022,1.060255173,1.075605807,1.058782069,1.085274063,1.092130943,Sao Tome and Principe,emissions_per_capita
822,12.53345192,12.91242271,13.41733152,13.70190339,14.11142966,13.89849812,14.28676855,14.16854966,14.42586257,14.20208658,14.52456688,14.61306959,14.83584704,15.19955251,15.20947724,15.59059754,15.76476741,16.09648413,16.70597029,17.19354535,17.63712145,17.88798901,Saudi Arabia,emissions_per_capita
823,1.466081118,1.373171119,1.430383196,1.388024953,1.374892875,1.394252456,1.408525558,1.433852971,4.79001724,5.859832884,4.932051448,5.813192782,5.297539419,3.239742086,4.484962364,4.462584859,5.047861757,3.986632687,4.241845039,3.761418648,4.12197519,4.028601767,Senegal,emissions_per_capita
824,,,,,,,,,,,,,,,,,,,,,,,Serbia,emissions_per_capita
825,5.218176271,5.678531934,5.385108991,5.399287206,5.168493514,5.345595998,5.182829384,5.787627944,5.427646032,5.466164308,6.590249633,6.506126795,8.132882605,8.4189075,8.173259612,8.30136766,8.586351229,9.249574871,9.273840621,9.23208127,9.514004505,10.1077461,Seychelles,emissions_per_capita
826,2.449316055,2.092872159,2.239416016,2.164986436,2.1500668,2.334776006,2.327376454,2.384870997,4.894092395,6.340442236,3.63578087,7.675846536,5.079794666,4.49516589,4.354065041,2.932042934,5.146310507,5.298580552,5.991429484,3.100496254,2.016566505,1.985335727,Sierra Leone,emissions_per_capita
827,10.68584141,10.98735529,11.07532515,12.40262187,12.9096302,12.62945533,12.68930246,12.4280131,12.42252381,11.38919697,11.95007829,12.04721446,10.45783276,10.49027266,10.76079842,11.15810366,11.00085987,10.85926554,10.34425676,9.990473381,10.38699676,10.49707351,Singapore,emissions_per_capita
829,13.6365156,11.95175206,11.17285037,10.52095833,10.10027157,10.03817979,10.21023062,10.19546278,9.836918766,9.692663482,9.356841513,9.306732633,9.222259341,9.18158889,9.001279107,9.112329172,9.005589745,8.957206293,9.139033193,8.674217656,9.269025201,8.993756278,Slovakia,emissions_per_capita
830,9.998204249,9.267736189,8.928222017,9.191477829,9.214482747,9.482868898,10.10153754,10.9763035,10.82758569,10.65647113,10.52180726,10.8904416,11.20176563,10.99169759,11.04874743,11.1807916,11.35184237,11.36330589,11.50352562,10.51796032,10.6872218,10.47984501,Slovenia,emissions_per_capita
831,18.93064271,13.76668236,9.986510255,10.40623111,10.91458468,10.81538487,10.97124335,10.68648814,9.955285296,9.429039243,9.909548281,9.79173504,9.955942956,9.861631179,9.659981959,9.213181805,9.020641501,8.954137682,8.763692418,8.585470817,8.513922114,8.437820622,Solomon Islands,emissions_per_capita
832,2.840003078,2.566902878,2.445821309,2.694732971,2.907021132,2.95640192,2.963513796,2.945226885,3.030010004,2.963731215,2.774605655,2.713451102,2.671579746,2.676489196,2.568502157,2.506210864,2.437775458,2.387761498,2.348835144,2.258310549,2.239871223,2.211787047,Somalia,emissions_per_capita
833,9.92051142,9.556399018,9.644028947,9.282238901,9.290586114,9.492592152,9.591772546,9.847772409,10.92838569,10.03771795,9.556426205,9.263720064,9.550918796,9.912974453,10.1351332,10.54182832,10.01748492,10.33258262,10.00514641,9.364352204,8.99196527,8.758180173,South Africa,emissions_per_capita
834,,,,,,,,,,,,,,,,,,,,,,,South Sudan,emissions_per_capita
835,7.550573398,7.71924037,7.896484658,7.499517752,7.795258461,8.110777569,7.84702248,8.334822614,8.654978532,9.106025236,9.463505101,9.265628662,9.592141261,9.66798827,9.811016685,10.01111468,9.690187194,9.726625338,8.810299323,8.041389678,7.613603427,7.570324539,Spain,emissions_per_capita
836,1.076179963,1.041895857,1.092310129,1.095515083,1.158688812,1.140373044,1.190643899,1.167175752,1.115665227,1.231199288,1.248060686,1.193233016,1.238971846,1.288077367,1.320743267,1.405218201,1.331969508,1.411879144,1.410657471,1.393627241,1.448021201,1.471276714,Sri Lanka,emissions_per_capita
837,2.39291873,2.73196374,2.730710662,2.668757482,3.049340462,2.895557335,3.164166578,2.798210755,2.995127571,3.124276537,3.5455092,3.337812965,3.339696857,3.392178688,3.517037502,3.417663892,3.532875105,3.413950976,3.448214159,3.41509843,3.523081074,3.580894611,St. Kitts and Nevis,emissions_per_capita
838,2.012711709,2.012461062,2.006551073,1.844498022,2.148371357,2.27248259,2.334134947,2.189013669,1.918021834,2.012049873,2.580042944,2.573335455,2.573456041,2.641665173,2.877314361,2.860014207,2.941066291,3.010668015,3.089651825,3.050045975,3.178835507,3.248227638,Saint Lucia,emissions_per_capita
841,4.6313038,3.838247108,4.235058652,3.979349366,4.022304728,4.12991592,4.045339843,4.097782014,19.40199258,18.66670026,18.84829818,14.69548735,17.48239143,16.43918514,15.57856762,16.75599874,13.83204564,18.85889424,16.60397791,15.84274441,13.50032635,13.26712316,Sudan,emissions_per_capita
842,25.71276171,24.26883178,24.92549814,25.69427757,19.37278886,20.60819595,20.74543781,20.13390696,6.786978052,5.289664807,5.191384105,5.00964251,6.456460081,5.687038826,6.687567442,5.23798524,5.1138844,4.924405403,6.439936387,6.098759009,4.887267993,4.963828102,Suriname,emissions_per_capita
843,2.621483133,2.535664549,2.520706715,2.259255428,2.34963605,2.379575537,2.350609138,2.369230204,3.88303723,3.102468537,2.646137452,2.507515969,2.550880756,2.419568932,2.793845402,2.661870181,2.366952363,3.27378568,2.821964984,2.584079016,2.831450092,2.828984385,Swaziland,emissions_per_capita
844,9.016491455,9.14188611,9.203866528,9.166311844,9.38498613,9.315782132,9.941224755,9.227131474,9.412190794,9.201803503,8.783282757,8.668969173,8.835385332,8.868264587,8.63653376,8.257601313,8.168172915,7.793227998,7.591761444,6.994027231,7.617162513,7.27894804,Sweden,emissions_per_capita
845,8.397534249,8.507945261,8.364056492,7.907948543,7.840784738,7.751750518,7.766261982,7.562875315,7.646929965,7.593881431,7.386047966,7.479455961,7.275115477,7.433266762,7.472985503,7.514049171,7.45089485,7.166156477,7.40550464,7.134191574,7.304133854,6.706799489,Switzerland,emissions_per_capita
846,3.903299745,4.272272577,4.33567346,4.313869938,4.125622972,4.227018116,4.214449795,4.104471024,4.280909437,4.230487791,4.167974991,3.928699145,3.896824602,3.822521103,3.78628148,3.728368052,3.793475475,3.761689584,3.487950619,3.403320707,3.524078838,3.667169886,Syria,emissions_per_capita
847,4.090407803,4.182933313,3.665955214,2.857938661,2.289616213,2.198314048,2.111185857,1.941266848,1.914819184,1.859514324,1.626115262,1.647864568,1.610951269,1.658195761,1.782368733,1.795274092,1.905155185,2.047013708,1.967805076,1.905455766,1.942468485,1.971365445,Tajikistan,emissions_per_capita
848,3.729957977,3.110487351,4.443618324,2.691522846,2.966114804,3.040330526,2.583397142,2.417863877,8.852476923,4.75523479,6.352729072,5.63628905,5.122287611,7.045143864,5.834900307,6.900162496,4.160389348,4.870305634,4.700798656,5.23394824,5.129347792,4.981899276,Tanzania,emissions_per_capita
849,3.677137924,3.840603581,4.12888752,4.221615091,4.43276801,4.751854201,4.936428667,4.967466941,6.538087835,5.108421849,4.527915126,4.529761315,5.027608777,5.00164231,5.812614394,5.531335029,5.288758435,5.856022371,5.382855588,5.466445701,6.316015105,6.446834681,Thailand,emissions_per_capita
850,0.611994445,0.692157085,0.646901971,0.652056258,0.83576796,0.912177178,0.741644336,0.722940786,0.761030131,0.666210853,0.72631728,0.913450837,0.898544282,0.925733271,0.913047867,0.904392602,0.901655887,0.890136341,0.8856056,0.882720742,0.881893948,0.847834365,Timor-Leste,emissions_per_capita
851,3.541183335,2.816743112,3.055487386,2.791868718,2.815389234,2.982926397,3.002233515,2.934817623,6.313218811,4.191114137,4.524288664,3.615040321,4.081807511,3.846840503,2.650430575,5.751111242,3.09623888,3.291782717,4.489403243,3.835532132,3.532881565,3.466344524,Togo,emissions_per_capita
852,1.307897732,1.376118883,1.495391298,1.509931887,1.62104881,1.56898687,1.605067087,1.57730426,1.467564542,1.445473583,1.788783285,1.776233598,1.516208121,1.586860169,1.52143827,1.524817268,1.505067079,1.502088774,1.435429466,1.426789354,1.461653015,1.487571841,Tonga,emissions_per_capita
853,12.61358437,12.72445019,12.99452207,12.35425718,13.53575055,13.37046793,14.66778059,15.03281107,16.77565922,18.08868618,19.01592202,19.84617422,21.19955349,24.48476948,29.76677468,33.86607918,39.90720606,39.18862854,41.47379669,41.52644075,43.72334991,44.78351158,Trinidad and Tobago,emissions_per_capita
854,2.602157571,2.655814551,2.729204679,2.795718637,2.728489181,2.76264844,2.86806588,2.913469848,3.015441612,3.115923889,3.224268862,3.241441763,3.238144858,3.204426118,3.275047186,3.207978734,3.281829313,3.283148291,3.398424998,3.405936209,3.569699109,3.629554164,Tunisia,emissions_per_capita
